"b","unit","day","dentadult","dentinf"
26,"u7",47,8,6
26,"u7",52,1,2
26,"u8",7,1,0
26,"u8",12,1,0
26,"u8",17,5,1
26,"u8",22,9,0
26,"u8",27,19,0
26,"u8",32,54,1
26,"u8",37,50,10
26,"u8",42,17,0
26,"u8",47,6,4
26,"u8",52,1,3
26,"u9",7,3,0
26,"u9",12,2,0
26,"u9",17,8,0
26,"u9",22,8,0
26,"u9",27,8,0
26,"u9",32,36,0
26,"u9",37,8,0
26,"u9",42,10,0
26,"u9",47,5,1
26,"u9",52,5,1
27,"u1",7,4,0
27,"u1",12,3,0
27,"u1",17,16,2
27,"u1",22,4,0
27,"u1",27,6,0
27,"u1",32,4,0
27,"u1",37,8,1
27,"u1",42,6,0
27,"u1",47,11,1
27,"u1",52,18,1
27,"u2",7,1,0
27,"u2",12,4,0
27,"u2",17,5,0
27,"u2",22,15,0
27,"u2",27,14,2
27,"u2",32,6,0
27,"u2",37,10,1
27,"u2",42,6,0
27,"u2",47,3,1
27,"u2",52,4,0
27,"u3",7,2,0
27,"u3",12,3,0
27,"u3",17,6,0
27,"u3",22,41,1
27,"u3",27,52,0
27,"u3",32,80,3
27,"u3",37,54,6
27,"u3",42,45,4
27,"u3",47,17,5
27,"u3",52,29,0
27,"u4",7,6,0
27,"u4",12,6,0
27,"u4",17,12,0
27,"u4",22,32,4
27,"u4",27,42,3
27,"u4",32,5,3
27,"u4",37,5,2
27,"u4",42,1,1
27,"u4",47,2,0
27,"u4",52,0,0
27,"u5",7,4,0
27,"u5",12,11,1
27,"u5",17,19,1
27,"u5",22,20,0
27,"u5",27,6,1
27,"u5",32,2,0
27,"u5",37,3,1
27,"u5",42,5,0
27,"u5",47,9,0
27,"u5",52,13,2
27,"u6",7,2,0
27,"u6",12,10,3
27,"u6",17,24,9
27,"u6",22,25,3
27,"u6",27,35,4
27,"u6",32,5,4
27,"u6",37,5,2
27,"u6",42,2,1
27,"u6",47,2,1
27,"u6",52,0,2
27,"u7",7,6,1
27,"u7",12,4,1
27,"u7",17,17,0
27,"u7",22,18,4
27,"u7",27,42,0
27,"u7",32,44,10
27,"u7",37,25,1
27,"u7",42,7,10
27,"u7",47,4,0
27,"u7",52,3,1
27,"u8",7,1,0
27,"u8",12,12,0
27,"u8",17,17,0
27,"u8",22,47,0
27,"u8",27,10,1
27,"u8",32,9,0
27,"u8",37,18,2
27,"u8",42,63,10
27,"u8",47,14,6
27,"u8",52,6,0
27,"u9",7,2,0
27,"u9",12,10,0
27,"u9",17,6,0
27,"u9",22,11,1
27,"u9",27,59,0
27,"u9",32,22,4
27,"u9",37,11,1
27,"u9",42,1,6
27,"u9",47,1,1
27,"u9",52,5,0
28,"u1",7,1,0
28,"u1",12,4,0
28,"u1",17,21,0
28,"u1",22,16,0
28,"u1",27,17,0
28,"u1",32,36,4
28,"u1",37,17,4
28,"u1",42,19,0
28,"u1",47,14,5
28,"u1",52,11,0
28,"u2",7,3,0
28,"u2",12,2,0
28,"u2",17,10,1
28,"u2",22,28,2
28,"u2",27,19,0
28,"u2",32,5,0
28,"u2",37,0,4
28,"u2",42,7,1
28,"u2",47,3,3
28,"u2",52,1,0
28,"u3",7,4,0
28,"u3",12,11,0
28,"u3",17,41,1
28,"u3",22,41,1
28,"u3",27,35,5
28,"u3",32,14,6
28,"u3",37,15,0
28,"u3",42,33,2
28,"u3",47,10,4
28,"u3",52,15,2
28,"u4",7,6,0
28,"u4",12,5,1
28,"u4",17,9,0
28,"u4",22,12,1
28,"u4",27,12,4
28,"u4",32,13,0
28,"u4",37,11,0
28,"u4",42,12,1
28,"u4",47,3,2
28,"u4",52,2,0
28,"u5",7,0,0
28,"u5",12,2,0
28,"u5",17,17,0
28,"u5",22,20,0
28,"u5",27,20,0
28,"u5",32,10,2
28,"u5",37,5,2
28,"u5",42,16,0
28,"u5",47,5,0
28,"u5",52,15,3
28,"u6",7,4,0
28,"u6",12,11,0
28,"u6",17,9,0
28,"u6",22,19,2
28,"u6",27,11,1
28,"u6",32,24,1
28,"u6",37,35,3
28,"u6",42,23,0
28,"u6",47,6,2
28,"u6",52,5,1
28,"u7",7,1,0
28,"u7",12,10,0
28,"u7",17,9,0
28,"u7",22,17,0
28,"u7",27,11,0
28,"u7",32,11,0
28,"u7",37,25,0
28,"u7",42,21,0
28,"u7",47,15,2
28,"u7",52,19,2
28,"u8",7,10,0
28,"u8",12,12,0
28,"u8",17,15,0
28,"u8",22,3,3
28,"u8",27,3,1
28,"u8",32,14,2
28,"u8",37,18,0
28,"u8",42,7,0
28,"u8",47,3,2
28,"u8",52,7,0
28,"u9",7,10,0
28,"u9",12,23,0
28,"u9",17,20,0
28,"u9",22,17,0
28,"u9",27,6,0
28,"u9",32,5,0
28,"u9",37,3,0
28,"u9",42,5,3
28,"u9",47,2,1
28,"u9",52,4,0
29,"u1",7,4,0
29,"u1",12,6,0
29,"u1",17,15,0
29,"u1",22,42,2
29,"u1",27,17,2
29,"u1",32,2,3
29,"u1",37,0,0
29,"u1",42,1,0
29,"u1",47,0,0
29,"u1",52,1,0
29,"u2",7,2,1
29,"u2",12,10,0
29,"u2",17,21,1
29,"u2",22,55,2
29,"u2",27,28,10
29,"u2",32,4,0
29,"u2",37,7,11
29,"u2",42,13,2
29,"u2",47,8,2
29,"u2",52,1,3
29,"u3",7,4,0
29,"u3",12,17,0
29,"u3",17,33,1
29,"u3",22,30,1
29,"u3",27,23,0
29,"u3",32,4,0
29,"u3",37,1,3
29,"u3",42,1,0
29,"u3",47,0,0
29,"u3",52,0,0
29,"u4",7,3,0
29,"u4",12,12,0
29,"u4",17,15,0
29,"u4",22,20,0
29,"u4",27,19,1
29,"u4",32,48,6
29,"u4",37,9,0
29,"u4",42,9,1
29,"u4",47,2,0
29,"u4",52,1,0
29,"u5",7,1,0
29,"u5",12,1,0
29,"u5",17,3,0
29,"u5",22,6,0
29,"u5",27,17,0
29,"u5",32,18,2
29,"u5",37,30,0
29,"u5",42,10,0
29,"u5",47,10,3
29,"u5",52,11,0
29,"u6",7,0,0
29,"u6",12,2,0
29,"u6",17,9,0
29,"u6",22,10,1
29,"u6",27,3,0
29,"u6",32,3,0
29,"u6",37,10,0
29,"u6",42,6,1
29,"u6",47,4,0
29,"u6",52,4,1
29,"u7",7,4,0
29,"u7",12,26,1
29,"u7",17,36,0
29,"u7",22,24,1
29,"u7",27,8,11
29,"u7",32,1,3
29,"u7",37,1,0
29,"u7",42,3,0
29,"u7",47,0,0
29,"u7",52,0,1
29,"u8",7,1,0
29,"u8",12,8,0
29,"u8",17,40,1
29,"u8",22,42,1
29,"u8",27,22,5
29,"u8",32,17,8
29,"u8",37,4,0
29,"u8",42,2,0
29,"u8",47,2,2
29,"u8",52,6,1
29,"u9",7,0,0
29,"u9",12,6,0
29,"u9",17,20,0
29,"u9",22,54,0
29,"u9",27,49,1
29,"u9",32,30,1
29,"u9",37,4,1
29,"u9",42,6,0
29,"u9",47,11,3
29,"u9",52,15,14
30,"u1",7,1,0
30,"u1",12,4,0
30,"u1",17,8,0
30,"u1",22,49,2
30,"u1",27,56,5
30,"u1",32,47,11
30,"u1",37,34,0
30,"u1",42,30,1
30,"u1",47,1,1
30,"u1",52,2,3
30,"u2",7,5,0
30,"u2",12,4,0
30,"u2",17,11,1
30,"u2",22,20,0
30,"u2",27,16,1
30,"u2",32,23,0
30,"u2",37,27,0
30,"u2",42,14,3
30,"u2",47,17,5
30,"u2",52,6,3
30,"u3",7,4,0
30,"u3",12,24,1
30,"u3",17,16,0
30,"u3",22,27,2
30,"u3",27,21,0
30,"u3",32,33,6
30,"u3",37,21,2
30,"u3",42,9,7
30,"u3",47,0,0
30,"u3",52,0,3
30,"u4",7,3,0
30,"u4",12,6,0
30,"u4",17,20,0
30,"u4",22,43,1
30,"u4",27,23,1
30,"u4",32,3,0
30,"u4",37,2,1
30,"u4",42,2,0
30,"u4",47,2,1
30,"u4",52,3,1
30,"u5",7,5,0
30,"u5",12,6,0
30,"u5",17,9,0
30,"u5",22,9,0
30,"u5",27,26,0
30,"u5",32,32,5
30,"u5",37,51,2
30,"u5",42,48,12
30,"u5",47,23,8
30,"u5",52,11,11
30,"u6",7,4,0
30,"u6",12,42,0
30,"u6",17,46,1
30,"u6",22,18,4
30,"u6",27,5,4
30,"u6",32,5,1
30,"u6",37,1,0
30,"u6",42,2,0
30,"u6",47,1,0
30,"u6",52,3,0
30,"u7",7,4,1
30,"u7",12,21,3
30,"u7",17,16,1
30,"u7",22,15,1
30,"u7",27,11,3
30,"u7",32,5,0
30,"u7",37,3,2
30,"u7",42,3,1
30,"u7",47,1,0
30,"u7",52,3,1
30,"u8",7,4,0
30,"u8",12,10,0
30,"u8",17,30,1
30,"u8",22,16,1
30,"u8",27,16,3
30,"u8",32,17,0
30,"u8",37,11,0
30,"u8",42,3,4
30,"u8",47,0,0
30,"u8",52,0,0
30,"u9",7,4,0
30,"u9",12,9,0
30,"u9",17,18,0
30,"u9",22,27,2
30,"u9",27,56,2
30,"u9",32,68,7
30,"u9",37,30,44
30,"u9",42,9,5
30,"u9",47,5,24
30,"u9",52,2,2
31,"u1",7,1,0
31,"u1",12,8,0
31,"u1",17,74,0
31,"u1",22,31,1
31,"u1",27,4,1
31,"u1",32,19,0
31,"u1",37,9,2
31,"u1",42,6,1
31,"u1",47,4,1
31,"u1",52,5,0
31,"u2",7,9,0
31,"u2",12,21,0
31,"u2",17,14,2
31,"u2",22,12,2
31,"u2",27,22,1
31,"u2",32,11,3
31,"u2",37,6,3
31,"u2",42,3,1
31,"u2",47,5,2
31,"u2",52,2,0
31,"u3",7,6,1
31,"u3",12,16,1
31,"u3",17,16,0
31,"u3",22,9,4
31,"u3",27,15,0
31,"u3",32,8,3
31,"u3",37,1,2
31,"u3",42,1,0
31,"u3",47,0,0
31,"u3",52,2,0
31,"u4",7,5,0
31,"u4",12,10,0
31,"u4",17,11,0
31,"u4",22,22,2
31,"u4",27,18,1
31,"u4",32,7,1
31,"u4",37,3,0
31,"u4",42,2,0
31,"u4",47,7,0
31,"u4",52,1,0
31,"u5",7,4,0
31,"u5",12,5,0
31,"u5",17,11,0
31,"u5",22,18,2
31,"u5",27,24,1
31,"u5",32,6,0
31,"u5",37,7,1
31,"u5",42,4,2
31,"u5",47,0,1
31,"u5",52,2,0
31,"u6",7,2,0
31,"u6",12,3,0
31,"u6",17,9,0
31,"u6",22,2,1
31,"u6",27,6,0
31,"u6",32,10,1
31,"u6",37,11,2
31,"u6",42,4,0
31,"u6",47,9,2
31,"u6",52,2,1
31,"u7",7,0,0
31,"u7",12,5,0
31,"u7",17,5,0
31,"u7",22,10,1
31,"u7",27,14,0
31,"u7",32,10,1
31,"u7",37,11,0
31,"u7",42,10,12
31,"u7",47,4,8
31,"u7",52,3,0
31,"u8",7,2,0
31,"u8",12,4,0
31,"u8",17,6,0
31,"u8",22,4,0
31,"u8",27,19,1
31,"u8",32,43,1
31,"u8",37,61,6
31,"u8",42,115,23
31,"u8",47,31,13
31,"u8",52,24,5
31,"u9",7,5,0
31,"u9",12,34,1
31,"u9",17,92,10
31,"u9",22,55,4
31,"u9",27,36,2
31,"u9",32,20,20
31,"u9",37,37,9
31,"u9",42,45,12
31,"u9",47,39,12
31,"u9",52,6,4
32,"u1",7,3,0
32,"u1",12,3,0
32,"u1",17,5,0
32,"u1",22,6,0
32,"u1",27,21,2
32,"u1",32,18,1
32,"u1",37,46,0
32,"u1",42,14,3
32,"u1",47,8,1
32,"u1",52,3,2
32,"u2",7,0,0
32,"u2",12,3,0
32,"u2",17,1,0
32,"u2",22,8,0
32,"u2",27,22,1
32,"u2",32,14,0
32,"u2",37,8,4
32,"u2",42,2,0
32,"u2",47,6,0
32,"u2",52,9,0
32,"u3",7,2,0
32,"u3",12,15,2
32,"u3",17,11,0
32,"u3",22,8,5
32,"u3",27,8,0
32,"u3",32,10,1
32,"u3",37,22,0
32,"u3",42,10,0
32,"u3",47,7,3
32,"u3",52,1,3
32,"u4",7,5,0
32,"u4",12,11,0
32,"u4",17,34,0
32,"u4",22,7,0
32,"u4",27,6,0
32,"u4",32,3,2
32,"u4",37,3,0
32,"u4",42,5,0
32,"u4",47,0,0
32,"u4",52,0,0
32,"u5",7,1,0
32,"u5",12,2,1
32,"u5",17,10,0
32,"u5",22,8,0
32,"u5",27,14,0
32,"u5",32,3,1
32,"u5",37,3,2
32,"u5",42,2,0
32,"u5",47,3,0
32,"u5",52,1,0
32,"u6",7,5,0
32,"u6",12,14,0
32,"u6",17,46,2
32,"u6",22,46,0
32,"u6",27,65,15
32,"u6",32,84,7
32,"u6",37,13,0
32,"u6",42,4,0
32,"u6",47,1,1
32,"u6",52,1,1
32,"u7",7,5,0
32,"u7",12,10,0
32,"u7",17,21,0
32,"u7",22,18,0
32,"u7",27,7,2
32,"u7",32,5,1
32,"u7",37,3,1
32,"u7",42,2,0
32,"u7",47,1,0
32,"u7",52,2,0
32,"u8",7,5,0
32,"u8",12,4,0
32,"u8",17,3,0
32,"u8",22,6,1
32,"u8",27,8,1
32,"u8",32,20,0
32,"u8",37,54,0
32,"u8",42,39,0
32,"u8",47,17,5
32,"u8",52,2,2
32,"u9",7,3,0
32,"u9",12,10,3
32,"u9",17,46,5
32,"u9",22,14,3
32,"u9",27,11,0
32,"u9",32,7,0
32,"u9",37,2,0
32,"u9",42,1,0
32,"u9",47,0,0
32,"u9",52,0,0
33,"u1",7,2,0
33,"u1",12,13,0
33,"u1",17,34,0
33,"u1",22,27,0
33,"u1",27,13,2
33,"u1",32,44,3
33,"u1",37,34,27
33,"u1",42,2,3
33,"u1",47,3,0
33,"u1",52,0,0
33,"u2",7,0,0
33,"u2",12,5,0
33,"u2",17,58,0
33,"u2",22,54,5
33,"u2",27,55,7
33,"u2",32,19,5
33,"u2",37,4,5
33,"u2",42,3,0
33,"u2",47,4,0
33,"u2",52,2,0
33,"u3",7,6,0
33,"u3",12,14,0
33,"u3",17,8,2
33,"u3",22,13,0
33,"u3",27,17,0
33,"u3",32,14,3
33,"u3",37,5,3
33,"u3",42,9,10
33,"u3",47,0,1
33,"u3",52,1,0
33,"u4",7,3,0
33,"u4",12,13,0
33,"u4",17,13,0
33,"u4",22,68,0
33,"u4",27,12,10
33,"u4",32,4,1
33,"u4",37,4,3
33,"u4",42,3,1
33,"u4",47,2,0
33,"u4",52,3,0
33,"u5",7,2,0
33,"u5",12,3,0
33,"u5",17,6,0
33,"u5",22,11,0
33,"u5",27,28,1
33,"u5",32,12,0
33,"u5",37,4,3
33,"u5",42,1,0
33,"u5",47,5,0
33,"u5",52,2,0
33,"u6",7,3,0
33,"u6",12,5,1
33,"u6",17,3,0
33,"u6",22,12,0
33,"u6",27,12,0
33,"u6",32,10,0
33,"u6",37,12,1
33,"u6",42,29,0
33,"u6",47,6,0
33,"u6",52,2,1
33,"u7",7,6,0
33,"u7",12,19,0
33,"u7",17,19,0
33,"u7",22,17,1
33,"u7",27,22,4
33,"u7",32,5,2
33,"u7",37,2,0
33,"u7",42,2,0
33,"u7",47,0,0
33,"u7",52,0,0
33,"u8",7,1,0
33,"u8",12,4,0
33,"u8",17,5,0
33,"u8",22,7,0
33,"u8",27,11,2
33,"u8",32,12,4
33,"u8",37,18,2
33,"u8",42,13,5
33,"u8",47,16,5
33,"u8",52,32,5
33,"u9",7,7,0
33,"u9",12,10,0
33,"u9",17,15,0
33,"u9",22,12,2
33,"u9",27,18,12
33,"u9",32,15,1
33,"u9",37,11,15
33,"u9",42,20,0
33,"u9",47,14,9
33,"u9",52,19,2
34,"u1",7,13,1
34,"u1",12,22,1
34,"u1",17,17,0
34,"u1",22,12,0
34,"u1",27,1,1
34,"u1",32,1,0
34,"u1",37,0,0
34,"u1",42,0,0
34,"u1",47,1,0
34,"u1",52,0,0
34,"u2",7,4,0
34,"u2",12,6,0
34,"u2",17,33,1
34,"u2",22,127,7
34,"u2",27,47,8
34,"u2",32,9,5
34,"u2",37,0,0
34,"u2",42,4,6
34,"u2",47,0,0
34,"u2",52,2,0
34,"u3",7,4,0
34,"u3",12,9,0
34,"u3",17,22,0
34,"u3",22,14,1
34,"u3",27,4,0
34,"u3",32,3,0
34,"u3",37,6,2
34,"u3",42,10,0
34,"u3",47,5,0
34,"u3",52,1,0
34,"u4",7,5,0
34,"u4",12,7,0
34,"u4",17,18,0
34,"u4",22,29,0
34,"u4",27,13,3
34,"u4",32,13,2
34,"u4",37,11,1
34,"u4",42,2,2
34,"u4",47,3,1
34,"u4",52,0,0
34,"u5",7,1,0
34,"u5",12,31,0
34,"u5",17,29,10
34,"u5",22,36,9
34,"u5",27,28,3
34,"u5",32,17,0
34,"u5",37,4,0
34,"u5",42,0,0
34,"u5",47,0,1
34,"u5",52,0,1
34,"u6",7,2,0
34,"u6",12,8,0
34,"u6",17,13,0
34,"u6",22,12,0
34,"u6",27,5,0
34,"u6",32,12,0
34,"u6",37,11,4
34,"u6",42,7,2
34,"u6",47,5,11
34,"u6",52,15,18
34,"u7",7,3,0
34,"u7",12,6,1
34,"u7",17,10,0
34,"u7",22,6,0
34,"u7",27,5,1
34,"u7",32,37,0
34,"u7",37,22,1
34,"u7",42,1,2
34,"u7",47,0,1
34,"u7",52,0,0
34,"u8",7,1,0
34,"u8",12,6,0
34,"u8",17,8,0
34,"u8",22,18,1
34,"u8",27,8,0
34,"u8",32,7,4
34,"u8",37,8,0
34,"u8",42,6,3
34,"u8",47,9,0
34,"u8",52,5,0
34,"u9",7,3,1
34,"u9",12,3,0
34,"u9",17,11,1
34,"u9",22,14,2
34,"u9",27,31,2
34,"u9",32,56,2
34,"u9",37,41,4
34,"u9",42,10,1
34,"u9",47,8,0
34,"u9",52,1,0
35,"u1",7,3,0
35,"u1",12,32,1
35,"u1",17,44,0
35,"u1",22,33,2
35,"u1",27,28,15
35,"u1",32,7,8
35,"u1",37,1,0
35,"u1",42,1,0
35,"u1",47,2,2
35,"u1",52,1,1
35,"u2",7,0,0
35,"u2",12,0,0
35,"u2",17,9,0
35,"u2",22,29,0
35,"u2",27,26,0
35,"u2",32,14,0
35,"u2",37,10,0
35,"u2",42,7,0
35,"u2",47,0,3
35,"u2",52,10,0
35,"u3",7,2,0
35,"u3",12,6,0
35,"u3",17,28,2
35,"u3",22,14,0
35,"u3",27,18,5
35,"u3",32,20,3
35,"u3",37,11,9
35,"u3",42,2,2
35,"u3",47,2,3
35,"u3",52,3,2
35,"u4",7,4,0
35,"u4",12,15,1
35,"u4",17,20,0
35,"u4",22,33,2
35,"u4",27,35,0
35,"u4",32,14,6
35,"u4",37,1,4
35,"u4",42,10,3
35,"u4",47,5,5
35,"u4",52,1,0
35,"u5",7,2,0
35,"u5",12,5,0
35,"u5",17,14,1
35,"u5",22,29,0
35,"u5",27,24,0
35,"u5",32,19,1
35,"u5",37,2,0
35,"u5",42,1,2
35,"u5",47,0,0
35,"u5",52,1,1
35,"u6",7,2,0
35,"u6",12,10,0
35,"u6",17,25,4
35,"u6",22,27,0
35,"u6",27,19,6
35,"u6",32,11,0
35,"u6",37,6,0
35,"u6",42,3,0
35,"u6",47,12,1
35,"u6",52,3,2
35,"u7",7,4,0
35,"u7",12,13,0
35,"u7",17,20,1
35,"u7",22,65,0
35,"u7",27,22,3
35,"u7",32,4,2
35,"u7",37,6,0
35,"u7",42,2,1
35,"u7",47,2,1
35,"u7",52,3,0
35,"u8",7,2,0
35,"u8",12,3,0
35,"u8",17,6,0
35,"u8",22,30,1
35,"u8",27,10,0
35,"u8",32,19,2
35,"u8",37,12,0
35,"u8",42,14,2
35,"u8",47,3,0
35,"u8",52,16,0
35,"u9",7,1,0
35,"u9",12,2,0
35,"u9",17,4,0
35,"u9",22,7,0
35,"u9",27,7,1
35,"u9",32,10,0
35,"u9",37,7,2
35,"u9",42,6,1
35,"u9",47,2,1
35,"u9",52,5,0
36,"u1",7,2,0
36,"u1",12,7,0
36,"u1",17,2,1
36,"u1",22,1,0
36,"u1",27,6,0
36,"u1",32,4,0
36,"u1",37,19,0
36,"u1",42,39,3
36,"u1",47,24,0
36,"u1",52,14,0
36,"u2",7,4,0
36,"u2",12,10,0
36,"u2",17,23,0
36,"u2",22,54,1
36,"u2",27,23,4
36,"u2",32,21,7
36,"u2",37,1,2
36,"u2",42,0,1
36,"u2",47,1,0
36,"u2",52,0,0
36,"u3",7,2,0
36,"u3",12,8,0
36,"u3",17,5,0
36,"u3",22,4,0
36,"u3",27,6,3
36,"u3",32,13,0
36,"u3",37,11,0
36,"u3",42,11,1
36,"u3",47,4,0
36,"u3",52,1,3
36,"u4",7,7,0
36,"u4",12,9,0
36,"u4",17,45,0
36,"u4",22,32,1
36,"u4",27,20,1
36,"u4",32,28,1
36,"u4",37,26,3
36,"u4",42,21,11
36,"u4",47,15,10
36,"u4",52,10,3
36,"u5",7,1,0
36,"u5",12,8,0
36,"u5",17,10,0
36,"u5",22,36,0
36,"u5",27,19,0
36,"u5",32,24,2
36,"u5",37,8,0
36,"u5",42,16,3
36,"u5",47,6,1
36,"u5",52,8,1
36,"u6",7,3,0
36,"u6",12,9,0
36,"u6",17,11,0
36,"u6",22,21,0
36,"u6",27,11,0
36,"u6",32,10,5
36,"u6",37,13,4
36,"u6",42,3,0
36,"u6",47,0,0
36,"u6",52,1,0
36,"u7",7,4,0
36,"u7",12,11,0
36,"u7",17,37,1
36,"u7",22,30,7
36,"u7",27,31,13
36,"u7",32,25,4
36,"u7",37,18,7
36,"u7",42,8,3
36,"u7",47,3,4
36,"u7",52,2,2
36,"u8",7,2,0
36,"u8",12,11,0
36,"u8",17,10,0
36,"u8",22,21,1
36,"u8",27,25,3
36,"u8",32,6,2
36,"u8",37,2,0
36,"u8",42,2,0
36,"u8",47,1,1
36,"u8",52,0,0
36,"u9",7,1,0
36,"u9",12,3,0
36,"u9",17,4,0
36,"u9",22,3,0
36,"u9",27,19,1
36,"u9",32,29,3
36,"u9",37,49,14
36,"u9",42,15,10
36,"u9",47,2,9
36,"u9",52,1,0
37,"u1",7,6,0
37,"u1",12,4,0
37,"u1",17,19,0
37,"u1",22,51,1
37,"u1",27,35,1
37,"u1",32,11,0
37,"u1",37,30,1
37,"u1",42,19,0
37,"u1",47,8,1
37,"u1",52,11,3
37,"u2",7,1,0
37,"u2",12,7,1
37,"u2",17,15,1
37,"u2",22,39,0
37,"u2",27,33,8
37,"u2",32,9,1
37,"u2",37,3,0
37,"u2",42,4,0
37,"u2",47,17,3
37,"u2",52,13,0
37,"u3",7,2,0
37,"u3",12,8,0
37,"u3",17,33,1
37,"u3",22,22,0
37,"u3",27,34,5
37,"u3",32,66,30
37,"u3",37,17,11
37,"u3",42,3,8
37,"u3",47,0,13
37,"u3",52,0,0
37,"u4",7,7,0
37,"u4",12,13,0
37,"u4",17,13,4
37,"u4",22,23,0
37,"u4",27,59,3
37,"u4",32,62,5
37,"u4",37,12,11
37,"u4",42,5,0
37,"u4",47,0,2
37,"u4",52,0,1
37,"u5",7,4,0
37,"u5",12,7,0
37,"u5",17,10,1
37,"u5",22,40,0
37,"u5",27,29,1
37,"u5",32,26,0
37,"u5",37,16,1
37,"u5",42,6,6
37,"u5",47,1,1
37,"u5",52,0,5
37,"u6",7,6,0
37,"u6",12,4,0
37,"u6",17,38,0
37,"u6",22,18,1
37,"u6",27,16,0
37,"u6",32,20,0
37,"u6",37,18,0
37,"u6",42,9,6
37,"u6",47,3,1
37,"u6",52,2,4
37,"u7",7,5,0
37,"u7",12,24,0
37,"u7",17,90,1
37,"u7",22,20,2
37,"u7",27,11,17
37,"u7",32,22,1
37,"u7",37,11,3
37,"u7",42,4,1
37,"u7",47,4,0
37,"u7",52,17,3
37,"u8",7,3,0
37,"u8",12,6,0
37,"u8",17,10,1
37,"u8",22,28,3
37,"u8",27,32,1
37,"u8",32,9,0
37,"u8",37,8,2
37,"u8",42,4,3
37,"u8",47,0,2
37,"u8",52,0,0
37,"u9",7,9,0
37,"u9",12,30,1
37,"u9",17,36,0
37,"u9",22,20,1
37,"u9",27,19,4
37,"u9",32,17,5
37,"u9",37,14,9
37,"u9",42,29,3
37,"u9",47,34,4
37,"u9",52,142,10
38,"u1",7,4,0
38,"u1",12,3,0
38,"u1",17,7,0
38,"u1",22,16,0
38,"u1",27,25,2
38,"u1",32,25,0
38,"u1",37,15,0
38,"u1",42,4,1
38,"u1",47,4,0
38,"u1",52,8,0
38,"u2",7,3,0
38,"u2",12,4,0
38,"u2",17,6,0
38,"u2",22,14,0
38,"u2",27,24,16
38,"u2",32,24,1
38,"u2",37,26,0
38,"u2",42,14,5
38,"u2",47,12,0
38,"u2",52,19,0
38,"u3",7,3,0
38,"u3",12,6,0
38,"u3",17,19,0
38,"u3",22,25,4
38,"u3",27,22,3
38,"u3",32,8,7
38,"u3",37,4,3
38,"u3",42,6,0
38,"u3",47,5,2
38,"u3",52,10,0
38,"u4",7,0,0
38,"u4",12,14,0
38,"u4",17,17,0
38,"u4",22,9,1
38,"u4",27,5,0
38,"u4",32,9,0
38,"u4",37,9,2
38,"u4",42,5,0
38,"u4",47,6,0
38,"u4",52,18,5
38,"u5",7,5,0
38,"u5",12,44,2
38,"u5",17,45,5
38,"u5",22,25,5
38,"u5",27,5,8
38,"u5",32,1,5
38,"u5",37,0,14
38,"u5",42,1,1
38,"u5",47,0,0
38,"u5",52,0,0
38,"u6",7,1,2
38,"u6",12,4,0
38,"u6",17,4,0
38,"u6",22,7,0
38,"u6",27,9,1
38,"u6",32,15,1
38,"u6",37,11,6
38,"u6",42,22,0
38,"u6",47,6,4
38,"u6",52,2,3
38,"u7",7,2,0
38,"u7",12,6,0
38,"u7",17,17,0
38,"u7",22,33,2
38,"u7",27,20,4
38,"u7",32,36,0
38,"u7",37,51,26
38,"u7",42,18,6
38,"u7",47,10,3
38,"u7",52,1,20
38,"u8",7,4,0
38,"u8",12,6,1
38,"u8",17,10,0
38,"u8",22,18,2
38,"u8",27,16,0
38,"u8",32,15,2
38,"u8",37,10,0
38,"u8",42,10,4
38,"u8",47,3,0
38,"u8",52,0,3
38,"u9",7,4,0
38,"u9",12,9,0
38,"u9",17,17,0
38,"u9",22,28,1
38,"u9",27,111,2
38,"u9",32,58,11
38,"u9",37,15,1
38,"u9",42,4,3
38,"u9",47,2,0
38,"u9",52,0,0
39,"u1",7,3,0
39,"u1",12,17,1
39,"u1",17,39,0
39,"u1",22,34,3
39,"u1",27,33,0
39,"u1",32,10,0
39,"u1",37,1,0
39,"u1",42,1,0
39,"u1",47,0,0
39,"u1",52,0,0
39,"u2",7,7,0
39,"u2",12,15,0
39,"u2",17,22,1
39,"u2",22,12,0
39,"u2",27,3,2
39,"u2",32,2,1
39,"u2",37,0,0
39,"u2",42,0,0
39,"u2",47,0,0
39,"u2",52,1,0
39,"u3",7,4,0
39,"u3",12,24,0
39,"u3",17,42,0
39,"u3",22,67,12
39,"u3",27,28,1
39,"u3",32,7,0
39,"u3",37,1,2
39,"u3",42,1,3
39,"u3",47,0,0
39,"u3",52,0,0
39,"u4",7,2,0
39,"u4",12,15,0
39,"u4",17,36,1
39,"u4",22,18,1
39,"u4",27,4,0
39,"u4",32,3,0
39,"u4",37,1,1
39,"u4",42,1,0
39,"u4",47,1,0
39,"u4",52,2,0
39,"u5",7,1,0
39,"u5",12,5,0
39,"u5",17,4,0
39,"u5",22,15,2
39,"u5",27,10,2
39,"u5",32,7,1
39,"u5",37,5,0
39,"u5",42,4,5
39,"u5",47,4,3
39,"u5",52,3,1
39,"u6",7,6,0
39,"u6",12,5,0
39,"u6",17,19,3
39,"u6",22,57,8
39,"u6",27,67,4
39,"u6",32,9,5
39,"u6",37,1,0
39,"u6",42,1,2
39,"u6",47,0,0
39,"u6",52,0,0
39,"u7",7,4,0
39,"u7",12,6,0
39,"u7",17,20,0
