b,unit,day,dentadult,dentinf,lumadult,luminf
7,u8,27.0,76.0,25.0,3.0,2.0
7,u8,32.0,5.0,2.0,1.0,0.0
7,u8,37.0,7.0,0.0,7.0,9.0
7,u8,42.0,7.0,0.0,4.0,3.0
7,u8,47.0,2.0,0.0,2.0,2.0
7,u8,52.0,0.0,3.0,7.0,8.0
8,u1,7.0,4.0,0.0,0.0,0.0
8,u1,12.0,5.0,0.0,2.0,0.0
8,u1,17.0,8.0,1.0,1.0,0.0
8,u1,22.0,24.0,0.0,7.0,0.0
8,u1,27.0,11.0,1.0,13.0,2.0
8,u1,32.0,14.0,7.0,15.0,6.0
8,u1,37.0,14.0,18.0,25.0,1.0
8,u1,42.0,2.0,2.0,3.0,0.0
8,u1,47.0,0.0,0.0,2.0,0.0
8,u1,52.0,7.0,1.0,3.0,0.0
8,u2,7.0,4.0,0.0,0.0,0.0
8,u2,12.0,5.0,0.0,3.0,0.0
8,u2,17.0,25.0,0.0,18.0,0.0
8,u2,22.0,45.0,0.0,29.0,0.0
8,u2,27.0,42.0,14.0,18.0,2.0
8,u2,32.0,47.0,10.0,21.0,12.0
8,u2,37.0,4.0,4.0,20.0,17.0
8,u2,42.0,0.0,3.0,5.0,17.0
8,u2,47.0,0.0,0.0,1.0,5.0
8,u2,52.0,0.0,0.0,0.0,10.0
8,u3,7.0,3.0,0.0,1.0,0.0
8,u3,12.0,8.0,1.0,4.0,0.0
8,u3,17.0,55.0,0.0,2.0,0.0
8,u3,22.0,46.0,2.0,4.0,0.0
8,u3,27.0,104.0,9.0,1.0,0.0
8,u3,32.0,190.0,4.0,5.0,1.0
8,u3,37.0,47.0,28.0,0.0,2.0
8,u3,42.0,11.0,25.0,0.0,1.0
8,u3,47.0,6.0,9.0,0.0,0.0
8,u3,52.0,0.0,1.0,0.0,1.0
8,u4,7.0,1.0,0.0,1.0,0.0
8,u4,12.0,4.0,0.0,1.0,0.0
8,u4,17.0,6.0,0.0,7.0,0.0
8,u4,22.0,22.0,0.0,17.0,0.0
8,u4,27.0,43.0,0.0,64.0,1.0
8,u4,32.0,41.0,12.0,50.0,11.0
8,u4,37.0,26.0,67.0,23.0,21.0
8,u4,42.0,48.0,1.0,52.0,0.0
8,u4,47.0,22.0,0.0,10.0,4.0
8,u4,52.0,18.0,0.0,5.0,4.0
8,u5,7.0,1.0,0.0,0.0,0.0
8,u5,12.0,5.0,0.0,4.0,0.0
8,u5,17.0,24.0,1.0,2.0,0.0
8,u5,22.0,18.0,7.0,26.0,2.0
8,u5,27.0,35.0,6.0,5.0,7.0
8,u5,32.0,31.0,4.0,9.0,3.0
8,u5,37.0,14.0,1.0,1.0,0.0
8,u5,42.0,3.0,0.0,1.0,1.0
8,u5,47.0,7.0,2.0,5.0,0.0
8,u5,52.0,5.0,0.0,2.0,1.0
8,u6,7.0,4.0,0.0,2.0,0.0
8,u6,12.0,9.0,0.0,5.0,0.0
8,u6,17.0,53.0,0.0,2.0,1.0
8,u6,22.0,59.0,5.0,1.0,3.0
8,u6,27.0,60.0,20.0,14.0,2.0
8,u6,32.0,100.0,30.0,8.0,2.0
8,u6,37.0,46.0,37.0,3.0,0.0
8,u6,42.0,76.0,3.0,0.0,1.0
8,u6,47.0,32.0,9.0,5.0,1.0
8,u6,52.0,9.0,6.0,1.0,0.0
8,u7,7.0,5.0,0.0,2.0,0.0
8,u7,12.0,9.0,0.0,2.0,0.0
8,u7,17.0,20.0,0.0,4.0,0.0
8,u7,22.0,42.0,1.0,9.0,0.0
8,u7,27.0,100.0,1.0,2.0,0.0
8,u7,32.0,43.0,17.0,0.0,3.0
8,u7,37.0,20.0,23.0,0.0,0.0
8,u7,42.0,16.0,3.0,1.0,5.0
8,u7,47.0,6.0,2.0,0.0,1.0
8,u7,52.0,21.0,1.0,0.0,0.0
8,u8,7.0,5.0,0.0,2.0,0.0
8,u8,12.0,11.0,0.0,35.0,0.0
8,u8,17.0,128.0,0.0,64.0,0.0
8,u8,22.0,117.0,7.0,39.0,1.0
8,u8,27.0,61.0,20.0,42.0,11.0
8,u8,32.0,16.0,19.0,9.0,13.0
8,u8,37.0,18.0,5.0,2.0,5.0
8,u8,42.0,12.0,1.0,5.0,0.0
8,u8,47.0,13.0,1.0,0.0,2.0
8,u8,52.0,3.0,0.0,1.0,0.0
9,u1,7.0,6.0,0.0,2.0,0.0
9,u1,12.0,13.0,0.0,2.0,0.0
9,u1,17.0,53.0,2.0,10.0,0.0
9,u1,22.0,87.0,1.0,19.0,0.0
9,u1,27.0,229.0,2.0,12.0,2.0
9,u1,32.0,49.0,41.0,15.0,2.0
9,u1,37.0,106.0,52.0,9.0,1.0
9,u1,42.0,8.0,2.0,9.0,4.0
9,u1,47.0,9.0,3.0,2.0,1.0
9,u1,52.0,14.0,0.0,1.0,0.0
9,u2,7.0,4.0,0.0,1.0,0.0
9,u2,12.0,21.0,0.0,10.0,0.0
9,u2,17.0,29.0,1.0,5.0,0.0
9,u2,22.0,41.0,0.0,7.0,0.0
9,u2,27.0,108.0,1.0,11.0,0.0
9,u2,32.0,22.0,1.0,8.0,6.0
9,u2,37.0,20.0,14.0,5.0,4.0
9,u2,42.0,15.0,4.0,2.0,4.0
9,u2,47.0,30.0,2.0,15.0,4.0
9,u2,52.0,6.0,1.0,16.0,1.0
9,u3,7.0,11.0,1.0,3.0,0.0
9,u3,12.0,5.0,0.0,3.0,0.0
9,u3,17.0,22.0,0.0,9.0,1.0
9,u3,22.0,62.0,9.0,19.0,2.0
9,u3,27.0,39.0,29.0,35.0,5.0
9,u3,32.0,28.0,10.0,9.0,21.0
9,u3,37.0,34.0,0.0,13.0,3.0
9,u3,42.0,17.0,0.0,0.0,2.0
9,u3,47.0,2.0,4.0,1.0,0.0
9,u3,52.0,1.0,0.0,0.0,0.0
9,u4,7.0,5.0,0.0,2.0,0.0
9,u4,12.0,8.0,0.0,6.0,0.0
9,u4,17.0,12.0,0.0,7.0,0.0
9,u4,22.0,24.0,2.0,12.0,0.0
9,u4,27.0,73.0,0.0,46.0,4.0
9,u4,32.0,106.0,3.0,31.0,5.0
9,u4,37.0,25.0,4.0,6.0,18.0
9,u4,42.0,8.0,15.0,17.0,3.0
9,u4,47.0,9.0,2.0,0.0,27.0
9,u4,52.0,4.0,0.0,2.0,0.0
9,u5,7.0,5.0,0.0,3.0,0.0
9,u5,12.0,16.0,0.0,6.0,0.0
9,u5,17.0,51.0,0.0,10.0,0.0
9,u5,22.0,57.0,1.0,27.0,0.0
9,u5,27.0,36.0,10.0,36.0,0.0
9,u5,32.0,33.0,15.0,3.0,3.0
9,u5,37.0,30.0,12.0,4.0,3.0
9,u5,42.0,12.0,5.0,2.0,0.0
9,u5,47.0,8.0,8.0,3.0,0.0
9,u5,52.0,8.0,0.0,0.0,1.0
9,u6,7.0,1.0,0.0,0.0,0.0
9,u6,12.0,17.0,0.0,4.0,0.0
9,u6,17.0,23.0,0.0,7.0,0.0
9,u6,22.0,45.0,4.0,5.0,2.0
9,u6,27.0,43.0,5.0,9.0,2.0
9,u6,32.0,47.0,1.0,9.0,1.0
9,u6,37.0,7.0,14.0,28.0,4.0
9,u6,42.0,21.0,5.0,30.0,29.0
9,u6,47.0,2.0,1.0,9.0,6.0
9,u6,52.0,2.0,3.0,13.0,3.0
9,u7,7.0,7.0,0.0,2.0,0.0
9,u7,12.0,2.0,0.0,4.0,1.0
9,u7,17.0,18.0,0.0,7.0,0.0
9,u7,22.0,20.0,0.0,14.0,1.0
9,u7,27.0,21.0,6.0,6.0,0.0
9,u7,32.0,64.0,19.0,5.0,0.0
9,u7,37.0,65.0,3.0,2.0,1.0
9,u7,42.0,26.0,11.0,0.0,0.0
9,u7,47.0,53.0,0.0,1.0,0.0
9,u7,52.0,19.0,3.0,1.0,0.0
9,u8,7.0,5.0,1.0,0.0,0.0
9,u8,12.0,14.0,0.0,8.0,0.0
9,u8,17.0,26.0,0.0,21.0,0.0
9,u8,22.0,14.0,0.0,25.0,1.0
9,u8,27.0,39.0,10.0,39.0,2.0
9,u8,32.0,58.0,0.0,12.0,23.0
9,u8,37.0,43.0,62.0,6.0,1.0
9,u8,42.0,17.0,3.0,6.0,4.0
9,u8,47.0,4.0,2.0,1.0,0.0
9,u8,52.0,0.0,2.0,2.0,1.0
10,u1,7.0,3.0,0.0,2.0,0.0
10,u1,12.0,40.0,0.0,14.0,0.0
10,u1,17.0,99.0,1.0,74.0,3.0
10,u1,22.0,98.0,6.0,44.0,7.0
10,u1,27.0,78.0,3.0,52.0,60.0
10,u1,32.0,36.0,5.0,85.0,38.0
10,u1,37.0,7.0,4.0,8.0,18.0
10,u1,42.0,7.0,3.0,23.0,0.0
10,u1,47.0,0.0,4.0,18.0,5.0
10,u1,52.0,0.0,0.0,7.0,19.0
10,u2,7.0,3.0,0.0,0.0,0.0
10,u2,12.0,7.0,0.0,2.0,0.0
10,u2,17.0,50.0,1.0,12.0,2.0
10,u2,22.0,34.0,6.0,16.0,1.0
10,u2,27.0,61.0,13.0,16.0,0.0
10,u2,32.0,10.0,9.0,9.0,5.0
10,u2,37.0,2.0,0.0,0.0,2.0
10,u2,42.0,12.0,0.0,3.0,0.0
10,u2,47.0,4.0,2.0,0.0,1.0
10,u2,52.0,8.0,2.0,2.0,0.0
10,u3,7.0,2.0,0.0,2.0,0.0
10,u3,12.0,6.0,0.0,0.0,0.0
10,u3,17.0,26.0,0.0,2.0,1.0
10,u3,22.0,15.0,0.0,6.0,0.0
10,u3,27.0,12.0,1.0,7.0,0.0
10,u3,32.0,55.0,1.0,21.0,1.0
10,u3,37.0,38.0,3.0,22.0,9.0
10,u3,42.0,1.0,0.0,10.0,7.0
10,u3,47.0,23.0,0.0,5.0,1.0
10,u3,52.0,18.0,2.0,4.0,3.0
10,u4,7.0,5.0,0.0,1.0,0.0
10,u4,12.0,4.0,0.0,2.0,1.0
10,u4,17.0,24.0,4.0,12.0,0.0
10,u4,22.0,26.0,0.0,14.0,3.0
10,u4,27.0,42.0,29.0,20.0,9.0
10,u4,32.0,17.0,8.0,33.0,23.0
10,u4,37.0,19.0,5.0,21.0,11.0
10,u4,42.0,21.0,9.0,8.0,1.0
10,u4,47.0,9.0,26.0,5.0,13.0
10,u4,52.0,1.0,0.0,1.0,0.0
10,u5,7.0,11.0,0.0,1.0,0.0
10,u5,12.0,7.0,0.0,0.0,0.0
10,u5,17.0,5.0,0.0,2.0,0.0
10,u5,22.0,6.0,0.0,5.0,0.0
10,u5,27.0,14.0,0.0,14.0,2.0
10,u5,32.0,14.0,0.0,10.0,0.0
10,u5,37.0,12.0,1.0,32.0,3.0
10,u5,42.0,15.0,1.0,7.0,8.0
10,u5,47.0,16.0,0.0,9.0,2.0
10,u5,52.0,8.0,11.0,15.0,7.0
10,u6,7.0,5.0,0.0,1.0,0.0
10,u6,12.0,32.0,0.0,2.0,0.0
10,u6,17.0,10.0,0.0,7.0,0.0
10,u6,22.0,22.0,2.0,8.0,0.0
10,u6,27.0,34.0,9.0,26.0,0.0
10,u6,32.0,13.0,7.0,11.0,7.0
10,u6,37.0,4.0,1.0,6.0,3.0
10,u6,42.0,2.0,0.0,9.0,3.0
10,u6,47.0,0.0,2.0,7.0,3.0
10,u6,52.0,0.0,0.0,1.0,1.0
10,u7,7.0,4.0,0.0,2.0,0.0
10,u7,12.0,8.0,0.0,2.0,0.0
10,u7,17.0,12.0,0.0,4.0,0.0
10,u7,22.0,54.0,2.0,10.0,0.0
10,u7,27.0,21.0,1.0,22.0,3.0
10,u7,32.0,45.0,25.0,23.0,2.0
10,u7,37.0,40.0,2.0,7.0,6.0
10,u7,42.0,28.0,15.0,0.0,4.0
10,u7,47.0,29.0,27.0,1.0,1.0
10,u7,52.0,12.0,14.0,0.0,1.0
10,u8,7.0,3.0,0.0,0.0,0.0
10,u8,12.0,13.0,1.0,4.0,0.0
10,u8,17.0,30.0,0.0,8.0,0.0
10,u8,22.0,55.0,0.0,7.0,0.0
10,u8,27.0,78.0,9.0,20.0,0.0
10,u8,32.0,86.0,11.0,10.0,0.0
10,u8,37.0,59.0,6.0,9.0,4.0
10,u8,42.0,86.0,1.0,1.0,5.0
10,u8,47.0,37.0,2.0,1.0,0.0
10,u8,52.0,37.0,2.0,0.0,0.0
11,u1,7.0,4.0,0.0,0.0,0.0
11,u1,12.0,18.0,0.0,5.0,0.0
11,u1,17.0,38.0,0.0,14.0,0.0
11,u1,22.0,65.0,4.0,13.0,0.0
11,u1,27.0,55.0,14.0,11.0,0.0
11,u1,32.0,54.0,20.0,5.0,2.0
11,u1,37.0,23.0,19.0,5.0,0.0
11,u1,42.0,2.0,2.0,1.0,4.0
11,u1,47.0,1.0,3.0,0.0,0.0
11,u1,52.0,3.0,0.0,5.0,1.0
11,u2,7.0,5.0,0.0,3.0,0.0
11,u2,12.0,3.0,0.0,1.0,0.0
11,u2,17.0,5.0,1.0,24.0,0.0
11,u2,22.0,42.0,0.0,36.0,4.0
11,u2,27.0,14.0,5.0,49.0,6.0
11,u2,32.0,18.0,10.0,15.0,18.0
11,u2,37.0,8.0,6.0,8.0,3.0
11,u2,42.0,5.0,0.0,6.0,11.0
11,u2,47.0,3.0,1.0,2.0,5.0
11,u2,52.0,4.0,2.0,0.0,3.0
11,u3,7.0,4.0,0.0,1.0,0.0
11,u3,12.0,10.0,0.0,0.0,0.0
11,u3,17.0,31.0,0.0,2.0,0.0
11,u3,22.0,66.0,4.0,5.0,0.0
11,u3,27.0,30.0,10.0,1.0,0.0
11,u3,32.0,29.0,0.0,7.0,0.0
11,u3,37.0,10.0,0.0,7.0,1.0
11,u3,42.0,4.0,1.0,2.0,1.0
11,u3,47.0,13.0,0.0,1.0,1.0
11,u3,52.0,13.0,4.0,1.0,0.0
11,u4,7.0,3.0,0.0,3.0,0.0
11,u4,12.0,17.0,1.0,6.0,0.0
11,u4,17.0,2.0,0.0,9.0,0.0
11,u4,22.0,12.0,2.0,29.0,6.0
11,u4,27.0,20.0,0.0,22.0,2.0
11,u4,32.0,9.0,6.0,23.0,8.0
11,u4,37.0,11.0,1.0,11.0,17.0
11,u4,42.0,15.0,2.0,6.0,4.0
11,u4,47.0,3.0,1.0,5.0,5.0
11,u4,52.0,0.0,3.0,1.0,2.0
11,u5,7.0,2.0,0.0,1.0,0.0
11,u5,12.0,11.0,0.0,4.0,0.0
11,u5,17.0,28.0,0.0,9.0,0.0
11,u5,22.0,28.0,0.0,8.0,0.0
11,u5,27.0,48.0,11.0,11.0,3.0
11,u5,32.0,58.0,12.0,16.0,4.0
11,u5,37.0,5.0,11.0,11.0,28.0
11,u5,42.0,2.0,6.0,2.0,3.0
11,u5,47.0,7.0,3.0,8.0,0.0
11,u5,52.0,2.0,3.0,1.0,0.0
11,u6,7.0,3.0,0.0,1.0,0.0
11,u6,12.0,15.0,0.0,1.0,0.0
11,u6,17.0,28.0,0.0,9.0,0.0
11,u6,22.0,34.0,1.0,20.0,0.0
11,u6,27.0,91.0,0.0,26.0,2.0
11,u6,32.0,39.0,4.0,13.0,0.0
11,u6,37.0,63.0,13.0,19.0,6.0
11,u6,42.0,22.0,11.0,33.0,10.0
11,u6,47.0,10.0,0.0,9.0,2.0
11,u6,52.0,12.0,1.0,1.0,1.0
11,u7,7.0,7.0,0.0,2.0,0.0
11,u7,12.0,0.0,1.0,4.0,0.0
11,u7,17.0,56.0,0.0,15.0,0.0
11,u7,22.0,80.0,0.0,15.0,1.0
11,u7,27.0,65.0,4.0,45.0,5.0
11,u7,32.0,68.0,9.0,22.0,0.0
11,u7,37.0,18.0,10.0,4.0,4.0
11,u7,42.0,51.0,9.0,21.0,3.0
11,u7,47.0,11.0,9.0,5.0,1.0
11,u7,52.0,0.0,0.0,0.0,0.0
11,u8,7.0,1.0,0.0,1.0,0.0
11,u8,12.0,17.0,0.0,2.0,0.0
11,u8,17.0,17.0,0.0,20.0,0.0
11,u8,22.0,52.0,1.0,21.0,2.0
11,u8,27.0,49.0,3.0,24.0,2.0
11,u8,32.0,32.0,13.0,12.0,3.0
11,u8,37.0,26.0,1.0,3.0,3.0
11,u8,42.0,16.0,16.0,8.0,0.0
11,u8,47.0,5.0,3.0,3.0,3.0
11,u8,52.0,21.0,2.0,6.0,1.0
12,u1,7.0,0.0,0.0,3.0,0.0
12,u1,12.0,10.0,1.0,6.0,0.0
12,u1,17.0,34.0,4.0,7.0,0.0
12,u1,22.0,105.0,12.0,39.0,5.0
12,u1,27.0,38.0,33.0,7.0,14.0
12,u1,32.0,15.0,14.0,5.0,0.0
12,u1,37.0,4.0,2.0,1.0,1.0
12,u1,42.0,39.0,2.0,1.0,0.0
12,u1,47.0,8.0,15.0,2.0,0.0
12,u1,52.0,2.0,1.0,10.0,5.0
12,u2,7.0,0.0,0.0,3.0,0.0
12,u2,12.0,8.0,0.0,10.0,0.0
12,u2,17.0,29.0,0.0,12.0,0.0
12,u2,22.0,110.0,0.0,32.0,0.0
12,u2,27.0,87.0,21.0,30.0,17.0
12,u2,32.0,22.0,13.0,7.0,28.0
12,u2,37.0,69.0,2.0,8.0,2.0
12,u2,42.0,29.0,36.0,7.0,0.0
12,u2,47.0,3.0,13.0,0.0,0.0
12,u2,52.0,5.0,9.0,3.0,0.0
12,u3,7.0,3.0,0.0,0.0,0.0
12,u3,12.0,10.0,0.0,3.0,0.0
12,u3,17.0,27.0,2.0,3.0,0.0
12,u3,22.0,25.0,0.0,8.0,1.0
12,u3,27.0,36.0,1.0,1.0,2.0
12,u3,32.0,20.0,0.0,11.0,4.0
12,u3,37.0,28.0,0.0,2.0,6.0
12,u3,42.0,30.0,15.0,5.0,3.0
12,u3,47.0,30.0,14.0,0.0,0.0
12,u3,52.0,11.0,0.0,1.0,0.0
12,u4,7.0,6.0,0.0,1.0,0.0
12,u4,12.0,15.0,0.0,4.0,0.0
12,u4,17.0,10.0,0.0,4.0,0.0
12,u4,22.0,24.0,9.0,15.0,1.0
12,u4,27.0,24.0,6.0,11.0,7.0
12,u4,32.0,16.0,0.0,36.0,4.0
12,u4,37.0,12.0,3.0,7.0,3.0
12,u4,42.0,1.0,2.0,7.0,7.0
12,u4,47.0,0.0,1.0,2.0,3.0
12,u4,52.0,0.0,0.0,1.0,20.0
12,u5,7.0,8.0,0.0,2.0,0.0
12,u5,12.0,43.0,0.0,6.0,0.0
12,u5,17.0,46.0,6.0,19.0,0.0
12,u5,22.0,117.0,5.0,16.0,1.0
12,u5,27.0,62.0,25.0,20.0,5.0
12,u5,32.0,40.0,12.0,24.0,6.0
12,u5,37.0,43.0,41.0,8.0,3.0
12,u5,42.0,11.0,5.0,10.0,1.0
12,u5,47.0,31.0,3.0,5.0,3.0
12,u5,52.0,4.0,6.0,3.0,5.0
12,u6,7.0,5.0,0.0,1.0,0.0
12,u6,12.0,14.0,0.0,1.0,0.0
12,u6,17.0,28.0,0.0,3.0,0.0
12,u6,22.0,46.0,0.0,16.0,0.0
12,u6,27.0,28.0,1.0,23.0,0.0
12,u6,32.0,32.0,6.0,16.0,5.0
12,u6,37.0,91.0,3.0,18.0,11.0
12,u6,42.0,14.0,10.0,4.0,0.0
12,u6,47.0,14.0,6.0,13.0,0.0
12,u6,52.0,31.0,2.0,2.0,1.0
12,u7,7.0,4.0,0.0,1.0,0.0
12,u7,12.0,9.0,0.0,3.0,0.0
12,u7,17.0,46.0,0.0,8.0,0.0
12,u7,22.0,74.0,0.0,29.0,25.0
12,u7,27.0,28.0,45.0,29.0,27.0
12,u7,32.0,9.0,26.0,5.0,16.0
12,u7,37.0,11.0,3.0,1.0,21.0
12,u7,42.0,4.0,1.0,4.0,0.0
12,u7,47.0,18.0,1.0,12.0,1.0
12,u7,52.0,8.0,0.0,2.0,1.0
12,u8,7.0,6.0,0.0,2.0,0.0
12,u8,12.0,5.0,0.0,1.0,0.0
12,u8,17.0,52.0,4.0,20.0,0.0
12,u8,22.0,41.0,3.0,62.0,0.0
12,u8,27.0,91.0,24.0,35.0,18.0
12,u8,32.0,113.0,13.0,12.0,3.0
12,u8,37.0,15.0,8.0,4.0,6.0
12,u8,42.0,27.0,1.0,0.0,3.0
12,u8,47.0,9.0,9.0,2.0,3.0
12,u8,52.0,4.0,1.0,2.0,0.0
13,u1,7.0,2.0,0.0,1.0,0.0
13,u1,12.0,3.0,0.0,1.0,0.0
13,u1,17.0,37.0,0.0,5.0,0.0
13,u1,22.0,78.0,1.0,3.0,2.0
13,u1,27.0,118.0,5.0,4.0,0.0
13,u1,32.0,86.0,25.0,4.0,11.0
13,u1,37.0,24.0,18.0,2.0,1.0
13,u1,42.0,16.0,4.0,0.0,1.0
13,u1,47.0,8.0,0.0,0.0,0.0
13,u1,52.0,9.0,0.0,0.0,0.0
13,u2,7.0,0.0,0.0,3.0,0.0
13,u2,12.0,1.0,0.0,2.0,0.0
13,u2,17.0,11.0,0.0,5.0,0.0
13,u2,22.0,36.0,0.0,25.0,1.0
13,u2,27.0,54.0,3.0,21.0,27.0
13,u2,32.0,27.0,5.0,28.0,8.0
13,u2,37.0,30.0,4.0,20.0,50.0
13,u2,42.0,1.0,1.0,5.0,5.0
13,u2,47.0,1.0,2.0,2.0,2.0
13,u2,52.0,0.0,0.0,0.0,1.0
13,u3,7.0,3.0,0.0,1.0,0.0
13,u3,12.0,12.0,0.0,3.0,0.0
13,u3,17.0,18.0,2.0,9.0,0.0
13,u3,22.0,16.0,2.0,9.0,0.0
13,u3,27.0,70.0,3.0,5.0,10.0
13,u3,32.0,25.0,3.0,34.0,4.0
13,u3,37.0,5.0,25.0,15.0,10.0
13,u3,42.0,12.0,5.0,4.0,7.0
13,u3,47.0,14.0,1.0,6.0,4.0
13,u3,52.0,6.0,0.0,2.0,0.0
13,u4,7.0,8.0,0.0,1.0,0.0
13,u4,12.0,20.0,0.0,6.0,0.0
13,u4,17.0,8.0,0.0,3.0,0.0
13,u4,22.0,19.0,5.0,6.0,6.0
13,u4,27.0,18.0,11.0,9.0,1.0
13,u4,32.0,2.0,4.0,9.0,5.0
13,u4,37.0,1.0,0.0,3.0,11.0
13,u4,42.0,1.0,0.0,0.0,3.0
13,u4,47.0,2.0,0.0,1.0,3.0
13,u4,52.0,5.0,2.0,4.0,1.0
13,u5,7.0,2.0,0.0,0.0,0.0
13,u5,12.0,7.0,1.0,2.0,0.0
13,u5,17.0,98.0,0.0,13.0,0.0
13,u5,22.0,74.0,2.0,34.0,2.0
13,u5,27.0,79.0,3.0,27.0,0.0
13,u5,32.0,28.0,5.0,20.0,2.0
13,u5,37.0,6.0,3.0,10.0,23.0
13,u5,42.0,6.0,19.0,4.0,0.0
13,u5,47.0,9.0,0.0,2.0,1.0
13,u5,52.0,2.0,0.0,2.0,3.0
13,u6,7.0,5.0,0.0,1.0,0.0
13,u6,12.0,2.0,1.0,5.0,0.0
13,u6,17.0,20.0,0.0,9.0,0.0
13,u6,22.0,141.0,0.0,50.0,0.0
13,u6,27.0,76.0,1.0,23.0,5.0
13,u6,32.0,153.0,35.0,25.0,24.0
13,u6,37.0,31.0,54.0,50.0,24.0
13,u6,42.0,7.0,4.0,22.0,35.0
13,u6,47.0,3.0,0.0,6.0,14.0
13,u6,52.0,0.0,4.0,1.0,3.0
13,u7,7.0,11.0,0.0,3.0,0.0
13,u7,12.0,6.0,0.0,6.0,0.0
13,u7,17.0,66.0,0.0,4.0,0.0
13,u7,22.0,68.0,0.0,9.0,0.0
13,u7,27.0,68.0,1.0,22.0,0.0
13,u7,32.0,200.0,9.0,13.0,7.0
13,u7,37.0,85.0,48.0,4.0,2.0
13,u7,42.0,29.0,0.0,1.0,2.0
13,u7,47.0,9.0,1.0,1.0,0.0
13,u7,52.0,10.0,0.0,0.0,2.0
13,u8,7.0,2.0,0.0,1.0,0.0
13,u8,12.0,5.0,0.0,2.0,0.0
13,u8,17.0,14.0,0.0,17.0,1.0
13,u8,22.0,72.0,6.0,7.0,4.0
13,u8,27.0,78.0,14.0,22.0,4.0
13,u8,32.0,22.0,7.0,6.0,10.0
13,u8,37.0,6.0,69.0,8.0,19.0
13,u8,42.0,5.0,4.0,6.0,15.0
13,u8,47.0,7.0,6.0,5.0,2.0
13,u8,52.0,2.0,0.0,2.0,1.0
14,u1,7.0,0.0,0.0,3.0,0.0
14,u1,12.0,7.0,0.0,1.0,0.0
14,u1,17.0,19.0,0.0,6.0,1.0
14,u1,22.0,21.0,0.0,13.0,0.0
14,u1,27.0,13.0,1.0,51.0,2.0
14,u1,32.0,46.0,11.0,50.0,7.0
14,u1,37.0,1.0,1.0,26.0,5.0
14,u1,42.0,7.0,0.0,16.0,5.0
14,u1,47.0,6.0,1.0,1.0,3.0
14,u1,52.0,7.0,5.0,2.0,0.0
14,u2,7.0,12.0,0.0,1.0,0.0
14,u2,12.0,10.0,0.0,7.0,0.0
14,u2,17.0,10.0,0.0,10.0,0.0
14,u2,22.0,118.0,23.0,10.0,0.0
14,u2,27.0,89.0,14.0,6.0,0.0
14,u2,32.0,40.0,28.0,6.0,3.0
14,u2,37.0,27.0,7.0,1.0,2.0
14,u2,42.0,19.0,4.0,1.0,0.0
14,u2,47.0,10.0,2.0,0.0,3.0
14,u2,52.0,41.0,10.0,2.0,0.0
14,u3,7.0,2.0,0.0,1.0,0.0
14,u3,12.0,14.0,0.0,8.0,0.0
14,u3,17.0,30.0,0.0,21.0,0.0
14,u3,22.0,126.0,6.0,41.0,1.0
14,u3,27.0,54.0,8.0,5.0,8.0
14,u3,32.0,20.0,1.0,10.0,7.0
14,u3,37.0,30.0,0.0,5.0,5.0
14,u3,42.0,13.0,0.0,3.0,1.0
14,u3,47.0,6.0,0.0,1.0,1.0
14,u3,52.0,2.0,0.0,0.0,1.0
14,u4,7.0,23.0,0.0,2.0,0.0
14,u4,12.0,50.0,2.0,45.0,0.0
14,u4,17.0,107.0,2.0,31.0,12.0
14,u4,22.0,86.0,26.0,9.0,5.0
14,u4,27.0,41.0,50.0,21.0,4.0
14,u4,32.0,21.0,2.0,2.0,6.0
14,u4,37.0,2.0,9.0,6.0,7.0
14,u4,42.0,4.0,0.0,3.0,10.0
14,u4,47.0,7.0,2.0,3.0,0.0
14,u4,52.0,1.0,1.0,2.0,0.0
14,u5,7.0,8.0,0.0,1.0,0.0
14,u5,12.0,29.0,0.0,5.0,0.0
14,u5,17.0,51.0,1.0,17.0,0.0
14,u5,22.0,175.0,4.0,13.0,1.0
14,u5,27.0,141.0,4.0,23.0,22.0
14,u5,32.0,113.0,13.0,13.0,1.0
14,u5,37.0,30.0,6.0,21.0,2.0
14,u5,42.0,19.0,3.0,9.0,6.0
14,u5,47.0,28.0,12.0,11.0,2.0
14,u5,52.0,6.0,1.0,1.0,5.0
14,u6,7.0,7.0,1.0,0.0,0.0
14,u6,12.0,8.0,0.0,6.0,0.0
14,u6,17.0,19.0,0.0,4.0,0.0
14,u6,22.0,20.0,0.0,17.0,0.0
14,u6,27.0,12.0,2.0,8.0,0.0
14,u6,32.0,46.0,7.0,40.0,11.0
14,u6,37.0,16.0,2.0,20.0,20.0
14,u6,42.0,12.0,1.0,2.0,11.0
14,u6,47.0,5.0,10.0,0.0,0.0
14,u6,52.0,1.0,20.0,0.0,0.0
14,u7,7.0,7.0,0.0,5.0,0.0
14,u7,12.0,11.0,0.0,5.0,0.0
14,u7,17.0,30.0,0.0,0.0,0.0
14,u7,22.0,82.0,1.0,8.0,3.0
14,u7,27.0,79.0,18.0,14.0,11.0
14,u7,32.0,39.0,26.0,7.0,16.0
14,u7,37.0,9.0,12.0,2.0,9.0
14,u7,42.0,7.0,8.0,0.0,7.0
14,u7,47.0,5.0,2.0,2.0,1.0
14,u7,52.0,6.0,2.0,1.0,0.0
14,u8,7.0,9.0,0.0,2.0,0.0
14,u8,12.0,17.0,0.0,6.0,0.0
