"b","unit","day","dentadult","dentinf","lumadult","luminf"
22,"u6",32,12,72,17,49
22,"u6",37,2,2,4,2
22,"u6",42,1,0,0,3
22,"u6",47,2,0,0,3
22,"u6",52,0,0,1,2
22,"u7",7,5,0,0,0
22,"u7",12,32,0,5,1
22,"u7",17,45,0,24,0
22,"u7",22,34,3,20,2
22,"u7",27,9,0,30,44
22,"u7",32,14,0,3,3
22,"u7",37,2,0,1,6
22,"u7",42,2,0,8,4
22,"u7",47,0,0,4,13
22,"u7",52,0,0,5,11
22,"u8",7,1,1,0,0
22,"u8",12,25,0,3,0
22,"u8",17,14,1,2,0
22,"u8",22,12,2,7,2
22,"u8",27,29,0,24,50
22,"u8",32,13,1,22,10
22,"u8",37,57,2,21,7
22,"u8",42,9,0,5,7
22,"u8",47,4,0,7,25
22,"u8",52,1,0,2,9
23,"u1",7,5,1,1,0
23,"u1",12,6,0,3,0
23,"u1",17,11,1,5,0
23,"u1",22,17,3,9,0
23,"u1",27,67,10,13,3
23,"u1",32,24,1,14,1
23,"u1",37,111,9,3,5
23,"u1",42,38,66,6,5
23,"u1",47,58,3,12,4
23,"u1",52,28,0,5,2
23,"u2",7,8,0,3,0
23,"u2",12,9,0,16,0
23,"u2",17,37,0,16,0
23,"u2",22,15,1,15,1
23,"u2",27,28,3,100,8
23,"u2",32,116,31,60,1
23,"u2",37,44,23,43,8
23,"u2",42,6,7,12,13
23,"u2",47,2,10,4,6
23,"u2",52,1,5,1,0
23,"u3",7,5,0,1,0
23,"u3",12,10,0,3,0
23,"u3",17,8,0,6,0
23,"u3",22,46,3,3,3
23,"u3",27,58,59,23,1
23,"u3",32,68,27,8,4
23,"u3",37,106,1,8,2
23,"u3",42,214,19,1,1
23,"u3",47,92,2,4,0
23,"u3",52,66,54,3,0
23,"u4",7,5,0,0,0
23,"u4",12,11,0,10,0
23,"u4",17,26,0,14,0
23,"u4",22,37,0,25,0
23,"u4",27,39,18,25,3
23,"u4",32,17,25,30,15
23,"u4",37,9,12,27,9
23,"u4",42,2,11,16,3
23,"u4",47,1,0,4,18
23,"u4",52,1,6,2,14
23,"u5",7,1,0,4,0
23,"u5",12,15,0,6,0
23,"u5",17,13,0,11,0
23,"u5",22,130,6,33,1
23,"u5",27,73,24,18,18
23,"u5",32,15,25,6,6
23,"u5",37,21,6,3,1
23,"u5",42,8,20,1,3
23,"u5",47,11,0,1,2
23,"u5",52,3,0,1,1
23,"u6",7,8,0,3,0
23,"u6",12,15,0,1,0
23,"u6",17,22,0,18,0
23,"u6",22,40,0,27,0
23,"u6",27,36,2,71,17
23,"u6",32,35,0,7,2
23,"u6",37,26,7,2,39
23,"u6",42,2,5,10,0
23,"u6",47,1,0,2,1
23,"u6",52,3,1,0,3
23,"u7",7,7,0,0,0
23,"u7",12,1,0,13,0
23,"u7",17,30,2,3,0
23,"u7",22,28,5,40,6
23,"u7",27,53,0,19,16
23,"u7",32,5,5,4,7
23,"u7",37,17,2,6,4
23,"u7",42,8,0,16,4
23,"u7",47,7,1,18,12
23,"u7",52,7,3,32,60
23,"u8",7,3,0,0,0
23,"u8",12,8,1,3,0
23,"u8",17,73,4,12,1
23,"u8",22,17,13,31,9
23,"u8",27,34,10,3,2
23,"u8",32,4,3,1,12
23,"u8",37,0,0,0,0
23,"u8",42,2,3,0,0
23,"u8",47,2,1,0,0
23,"u8",52,4,0,0,0
24,"u1",7,3,0,1,0
24,"u1",12,8,0,8,0
24,"u1",17,29,1,5,1
24,"u1",22,38,2,58,2
24,"u1",27,124,0,175,2
24,"u1",32,200,37,108,26
24,"u1",37,36,13,73,94
24,"u1",42,75,23,16,30
24,"u1",47,61,109,14,0
24,"u1",52,31,6,2,1
24,"u2",7,3,0,0,0
24,"u2",12,18,0,4,0
24,"u2",17,14,0,3,0
24,"u2",22,33,0,32,1
24,"u2",27,60,1,97,1
24,"u2",32,68,22,70,43
24,"u2",37,105,21,75,50
24,"u2",42,10,2,49,55
24,"u2",47,3,3,13,3
24,"u2",52,3,21,3,1
24,"u3",7,3,0,3,0
24,"u3",12,2,0,3,0
24,"u3",17,22,0,27,1
24,"u3",22,80,0,18,0
24,"u3",27,124,68,13,9
24,"u3",32,35,52,30,5
24,"u3",37,38,61,27,1
24,"u3",42,14,54,9,22
24,"u3",47,18,25,6,2
24,"u3",52,2,11,2,4
24,"u4",7,10,0,3,0
24,"u4",12,77,0,2,0
24,"u4",17,40,0,10,0
24,"u4",22,177,11,12,3
24,"u4",27,81,8,27,19
24,"u4",32,15,18,18,24
24,"u4",37,9,7,4,14
24,"u4",42,6,3,1,0
24,"u4",47,0,0,1,0
24,"u4",52,0,0,0,0
24,"u5",7,3,0,1,0
24,"u5",12,9,0,1,0
24,"u5",17,15,0,2,0
24,"u5",22,2,0,5,0
24,"u5",27,11,0,31,0
24,"u5",32,30,5,38,3
24,"u5",37,18,1,35,36
24,"u5",42,9,0,50,50
24,"u5",47,10,0,36,10
24,"u5",52,1,1,11,8
24,"u6",7,1,0,1,0
24,"u6",12,4,0,3,0
24,"u6",17,18,0,4,0
24,"u6",22,15,0,11,1
24,"u6",27,26,1,35,4
24,"u6",32,29,0,8,2
24,"u6",37,13,16,19,16
24,"u6",42,11,2,6,13
24,"u6",47,0,5,0,16
24,"u6",52,0,0,0,3
24,"u7",7,1,0,4,0
24,"u7",12,16,0,13,0
24,"u7",17,24,0,12,0
24,"u7",22,27,1,10,0
24,"u7",27,87,0,65,2
24,"u7",32,14,3,31,53
24,"u7",37,23,16,11,36
24,"u7",42,5,3,2,20
24,"u7",47,0,2,3,5
24,"u7",52,0,1,3,3
24,"u8",7,2,0,4,0
24,"u8",12,25,0,14,0
24,"u8",17,101,4,24,1
24,"u8",22,135,55,112,14
24,"u8",27,6,16,20,15
24,"u8",32,24,1,4,13
24,"u8",37,5,0,0,1
24,"u8",42,7,0,1,0
24,"u8",47,1,0,0,3
24,"u8",52,0,0,0,0
25,"u1",7,3,0,0,0
25,"u1",12,4,0,5,0
25,"u1",17,23,2,8,0
25,"u1",22,25,5,4,1
25,"u1",27,74,2,58,6
25,"u1",32,143,34,12,0
25,"u1",37,84,45,12,1
25,"u1",42,30,10,4,4
25,"u1",47,26,4,4,3
25,"u1",52,12,17,7,0
25,"u2",7,5,0,3,0
25,"u2",12,9,0,2,0
25,"u2",17,11,0,12,0
25,"u2",22,58,0,35,1
25,"u2",27,64,2,334,15
25,"u2",32,17,15,228,111
25,"u2",37,6,7,28,104
25,"u2",42,2,5,19,24
25,"u2",47,0,1,3,47
25,"u2",52,0,0,0,2
25,"u3",7,6,0,1,0
25,"u3",12,8,0,1,0
25,"u3",17,27,0,12,0
25,"u3",22,131,0,57,0
25,"u3",27,63,3,81,2
25,"u3",32,104,9,30,4
25,"u3",37,28,17,11,2
25,"u3",42,29,2,3,14
25,"u3",47,8,18,3,1
25,"u3",52,29,5,0,1
25,"u4",7,16,0,0,0
25,"u4",12,15,0,3,0
25,"u4",17,24,0,5,0
25,"u4",22,26,1,18,0
25,"u4",27,90,15,20,0
25,"u4",32,26,16,6,12
25,"u4",37,10,15,5,17
25,"u4",42,1,7,3,0
25,"u4",47,4,0,0,0
25,"u4",52,1,0,1,0
25,"u5",7,2,0,0,0
25,"u5",12,13,0,9,0
25,"u5",17,22,0,15,0
25,"u5",22,115,2,72,0
25,"u5",27,69,36,82,75
25,"u5",32,47,18,23,103
25,"u5",37,7,23,14,17
25,"u5",42,9,1,13,16
25,"u5",47,3,1,5,6
25,"u5",52,2,1,5,2
25,"u6",7,10,0,1,1
25,"u6",12,12,1,1,0
25,"u6",17,28,3,17,1
25,"u6",22,17,9,26,0
25,"u6",27,7,3,25,11
25,"u6",32,23,40,9,17
25,"u6",37,27,7,21,14
25,"u6",42,18,8,9,3
25,"u6",47,9,0,15,8
25,"u6",52,5,0,12,7
25,"u7",7,6,0,3,0
25,"u7",12,22,0,3,0
25,"u7",17,26,1,0,0
25,"u7",22,26,0,6,0
25,"u7",27,50,1,6,1
25,"u7",32,22,1,4,9
25,"u7",37,7,16,16,15
25,"u7",42,3,8,16,26
25,"u7",47,0,0,1,15
25,"u7",52,1,2,6,3
25,"u8",7,6,0,4,0
25,"u8",12,4,0,4,0
25,"u8",17,55,0,35,0
25,"u8",22,213,0,72,2
25,"u8",27,69,57,11,19
25,"u8",32,28,2,5,12
25,"u8",37,5,5,6,16
25,"u8",42,3,0,0,2
25,"u8",47,1,0,2,3
25,"u8",52,0,0,0,0
26,"u1",7,6,0,1,0
26,"u1",12,7,0,2,0
26,"u1",17,17,0,3,2
26,"u1",22,46,0,9,2
26,"u1",27,104,12,27,0
26,"u1",32,51,66,7,4
26,"u1",37,64,23,20,9
26,"u1",42,87,33,68,9
26,"u1",47,38,6,42,68
26,"u1",52,31,9,30,17
26,"u2",7,6,0,0,0
26,"u2",12,17,0,0,0
26,"u2",17,75,1,5,2
26,"u2",22,95,5,32,0
26,"u2",27,91,12,10,1
26,"u2",32,43,6,7,5
26,"u2",37,28,0,3,0
26,"u2",42,37,5,0,1
26,"u2",47,35,0,4,0
26,"u2",52,10,0,6,1
26,"u3",7,5,0,1,0
26,"u3",12,2,0,1,0
26,"u3",17,8,0,2,0
26,"u3",22,30,0,13,0
26,"u3",27,36,0,18,0
26,"u3",32,14,0,29,0
26,"u3",37,24,0,73,5
26,"u3",42,43,25,62,19
26,"u3",47,8,4,35,38
26,"u3",52,1,22,8,30
26,"u4",7,2,0,0,0
26,"u4",12,34,3,5,0
26,"u4",17,49,24,18,1
26,"u4",22,35,8,30,36
26,"u4",27,55,0,27,11
26,"u4",32,13,22,30,27
26,"u4",37,5,0,11,34
26,"u4",42,0,3,11,19
26,"u4",47,1,0,4,15
26,"u4",52,0,4,17,16
26,"u5",7,3,0,3,0
26,"u5",12,9,0,8,0
26,"u5",17,18,0,2,0
26,"u5",22,54,0,23,0
26,"u5",27,69,1,39,0
26,"u5",32,167,13,36,5
26,"u5",37,45,25,31,18
26,"u5",42,3,30,8,1
26,"u5",47,9,1,2,11
26,"u5",52,23,2,2,8
26,"u6",7,8,0,1,0
26,"u6",12,21,0,5,0
26,"u6",17,26,0,10,0
26,"u6",22,5,1,23,5
26,"u6",27,66,0,19,2
26,"u6",32,55,20,6,10
26,"u6",37,28,7,2,4
26,"u6",42,37,0,0,1
26,"u6",47,9,8,3,0
26,"u6",52,9,1,0,0
26,"u7",7,5,0,1,0
26,"u7",12,7,0,5,0
26,"u7",17,9,1,12,1
26,"u7",22,63,9,16,1
26,"u7",27,54,2,25,2
26,"u7",32,23,20,13,22
26,"u7",37,3,2,4,20
26,"u7",42,0,0,3,23
26,"u7",47,0,0,12,8
26,"u7",52,1,1,2,2
26,"u8",7,0,0,1,0
26,"u8",12,13,0,11,0
26,"u8",17,12,0,3,0
26,"u8",22,182,0,11,4
26,"u8",27,224,31,73,2
26,"u8",32,44,10,17,66
26,"u8",37,4,4,5,37
26,"u8",42,11,0,1,3
26,"u8",47,20,8,2,2
26,"u8",52,19,13,0,4
27,"u1",7,6,0,0,0
27,"u1",12,6,0,1,0
27,"u1",17,4,0,5,0
27,"u1",22,62,0,15,0
27,"u1",27,33,1,7,0
27,"u1",32,45,1,2,2
27,"u1",37,43,5,13,20
27,"u1",42,30,35,18,4
27,"u1",47,40,24,12,4
27,"u1",52,13,2,4,3
27,"u2",7,14,0,2,0
27,"u2",12,28,1,6,0
27,"u2",17,56,1,8,1
27,"u2",22,23,11,34,6
27,"u2",27,177,30,56,42
27,"u2",32,70,39,60,59
27,"u2",37,6,26,26,66
27,"u2",42,1,1,6,8
27,"u2",47,1,5,3,4
27,"u2",52,2,0,0,5
27,"u3",7,4,0,0,0
27,"u3",12,16,0,0,0
27,"u3",17,75,0,8,0
27,"u3",22,82,7,95,3
27,"u3",27,176,6,55,14
27,"u3",32,58,5,19,47
27,"u3",37,8,0,27,47
27,"u3",42,5,0,39,17
27,"u3",47,2,0,10,6
27,"u3",52,6,2,3,3
27,"u4",7,6,0,3,0
27,"u4",12,9,0,3,0
27,"u4",17,52,0,15,0
27,"u4",22,55,3,22,1
27,"u4",27,92,9,18,2
27,"u4",32,41,8,13,5
27,"u4",37,23,52,7,8
27,"u4",42,26,0,18,2
27,"u4",47,20,0,7,0
27,"u4",52,8,8,1,3
27,"u5",7,2,0,2,0
27,"u5",12,17,1,2,0
27,"u5",17,36,0,16,0
27,"u5",22,50,0,16,0
27,"u5",27,14,0,15,2
27,"u5",32,48,14,10,4
27,"u5",37,145,9,3,5
27,"u5",42,42,3,3,8
27,"u5",47,71,21,1,1
27,"u5",52,59,11,0,1
27,"u6",7,3,0,2,0
27,"u6",12,8,0,3,0
27,"u6",17,61,1,4,0
27,"u6",22,47,0,37,3
27,"u6",27,80,4,43,1
27,"u6",32,79,73,24,5
27,"u6",37,7,2,4,10
27,"u6",42,3,1,8,0
27,"u6",47,0,0,6,10
27,"u6",52,0,0,0,3
27,"u7",7,7,0,8,0
27,"u7",12,9,0,2,0
27,"u7",17,34,1,14,0
27,"u7",22,99,0,5,0
27,"u7",27,86,2,21,0
27,"u7",32,32,11,7,10
27,"u7",37,19,2,4,19
27,"u7",42,2,0,2,3
27,"u7",47,1,3,0,2
27,"u7",52,5,0,2,0
27,"u8",7,3,0,0,0
27,"u8",12,3,0,3,0
27,"u8",17,12,0,15,0
27,"u8",22,26,0,8,8
27,"u8",27,31,10,151,1
27,"u8",32,19,22,14,130
27,"u8",37,20,0,1,29
27,"u8",42,4,3,2,3
27,"u8",47,4,0,1,0
27,"u8",52,6,0,0,0
28,"u1",7,1,0,0,0
28,"u1",12,9,0,2,0
28,"u1",17,27,0,3,1
28,"u1",22,35,0,10,0
28,"u1",27,46,0,7,0
28,"u1",32,7,2,16,10
28,"u1",37,60,13,42,4
28,"u1",42,40,2,14,0
28,"u1",47,23,1,9,1
28,"u1",52,3,3,6,3
28,"u2",7,12,0,4,0
28,"u2",12,7,1,5,0
28,"u2",17,16,1,3,0
28,"u2",22,25,2,6,0
28,"u2",27,6,0,22,0
28,"u2",32,22,1,6,1
28,"u2",37,11,3,11,2
28,"u2",42,21,18,10,20
28,"u2",47,14,8,3,7
28,"u2",52,6,10,10,2
28,"u3",7,10,0,0,0
28,"u3",12,10,0,3,0
28,"u3",17,71,1,10,0
28,"u3",22,73,0,27,1
28,"u3",27,47,24,10,0
28,"u3",32,186,106,23,17
28,"u3",37,19,12,41,19
28,"u3",42,20,9,70,4
28,"u3",47,25,1,15,10
28,"u3",52,12,0,29,21
28,"u4",7,0,1,1,0
28,"u4",12,9,0,9,0
28,"u4",17,33,1,12,0
28,"u4",22,90,0,77,1
28,"u4",27,45,5,38,21
28,"u4",32,14,0,62,72
28,"u4",37,1,1,3,140
28,"u4",42,0,2,2,112
28,"u4",47,0,0,1,12
28,"u4",52,0,0,1,0
28,"u5",7,7,0,1,0
28,"u5",12,11,0,5,0
28,"u5",17,11,0,7,0
28,"u5",22,8,0,5,0
28,"u5",27,51,8,4,1
28,"u5",32,40,2,4,0
28,"u5",37,17,27,14,0
28,"u5",42,43,3,12,0
28,"u5",47,27,2,8,1
28,"u5",52,5,0,5,0
28,"u6",7,2,0,1,1
28,"u6",12,32,1,9,0
28,"u6",17,61,0,35,4
28,"u6",22,41,22,61,13
28,"u6",27,15,16,25,43
28,"u6",32,0,0,4,22
28,"u6",37,0,2,1,1
28,"u6",42,0,0,2,3
28,"u6",47,1,0,1,0
28,"u6",52,0,0,0,0
28,"u7",7,9,0,1,0
28,"u7",12,34,0,4,0
28,"u7",17,37,0,8,0
28,"u7",22,45,1,20,1
28,"u7",27,89,14,15,3
28,"u7",32,71,12,1,1
28,"u7",37,9,1,0,0
28,"u7",42,21,6,0,2
28,"u7",47,5,0,0,1
28,"u7",52,9,1,1,0
28,"u8",7,7,0,2,0
28,"u8",12,31,0,3,0
28,"u8",17,46,2,5,0
28,"u8",22,17,10,5,10
28,"u8",27,11,2,0,2
28,"u8",32,4,0,1,1
28,"u8",37,2,7,0,0
28,"u8",42,5,2,0,0
28,"u8",47,2,0,0,0
28,"u8",52,3,1,0,0
29,"u1",7,1,0,1,0
29,"u1",12,2,0,2,0
29,"u1",17,18,0,11,0
29,"u1",22,57,0,12,0
29,"u1",27,20,8,50,4
29,"u1",32,23,3,20,2
29,"u1",37,52,8,9,3
29,"u1",42,17,16,11,0
29,"u1",47,6,1,4,0
29,"u1",52,1,0,8,0
29,"u2",7,10,0,4,1
29,"u2",12,21,0,11,0
29,"u2",17,40,0,11,0
29,"u2",22,67,3,131,1
29,"u2",27,52,18,59,27
29,"u2",32,31,44,47,97
29,"u2",37,22,5,13,18
29,"u2",42,14,2,10,5
29,"u2",47,6,2,7,7
29,"u2",52,1,1,2,2
29,"u3",7,0,0,2,0
29,"u3",12,18,0,2,0
29,"u3",17,23,0,5,0
29,"u3",22,60,0,2,0
29,"u3",27,32,0,13,1
29,"u3",32,95,11,17,1
29,"u3",37,104,34,19,1
29,"u3",42,71,6,2,7
29,"u3",47,14,0,3,3
29,"u3",52,32,9,2,3
29,"u4",7,4,0,1,0
29,"u4",12,9,0,1,0
29,"u4",17,7,0,5,0
29,"u4",22,18,0,9,0
29,"u4",27,30,0,12,0
29,"u4",32,62,1,24,1
29,"u4",37,93,0,41,1
29,"u4",42,351,87,37,12
29,"u4",47,44,1,8,5
29,"u4",52,15,2,5,7
29,"u5",7,0,0,2,0
29,"u5",12,21,0,13,0
29,"u5",17,56,5,15,0
29,"u5",22,85,38,16,5
29,"u5",27,50,18,35,45
29,"u5",32,5,22,10,7
29,"u5",37,1,3,3,10
29,"u5",42,2,1,2,1
29,"u5",47,0,2,1,0
29,"u5",52,0,1,0,0
29,"u6",7,2,0,0,0
29,"u6",12,7,0,3,0
29,"u6",17,10,0,3,0
29,"u6",22,54,0,1,0
29,"u6",27,61,2,19,3
29,"u6",32,50,41,15,48
29,"u6",37,15,1,4,1
29,"u6",42,14,1,6,7
29,"u6",47,3,1,3,0
29,"u6",52,1,0,3,6
29,"u7",7,6,0,1,0
29,"u7",12,20,0,4,0
29,"u7",17,30,0,18,0
29,"u7",22,68,3,30,0
29,"u7",27,37,17,28,2
29,"u7",32,9,2,19,10
29,"u7",37,3,7,4,36
29,"u7",42,0,0,3,18
29,"u7",47,0,0,2,16
29,"u7",52,0,0,0,3
29,"u8",7,16,0,3,0
29,"u8",12,22,0,5,0
29,"u8",17,33,1,10,1
29,"u8",22,28,6,23,0
29,"u8",27,18,0,5,7
29,"u8",32,8,0,2,8
29,"u8",37,6,2,5,2
29,"u8",42,1,0,4,1
29,"u8",47,1,0,1,0
29,"u8",52,2,1,2,0
30,"u1",7,3,0,3,0
30,"u1",12,5,0,4,0
30,"u1",17,28,0,8,0
30,"u1",22,21,3,14,0
30,"u1",27,61,6,34,1
30,"u1",32,43,12,25,15
30,"u1",37,24,17,32,7
30,"u1",42,13,56,15,4
30,"u1",47,22,8,12,2
30,"u1",52,5,2,7,4
30,"u2",7,5,0,1,0
30,"u2",12,43,0,5,0
30,"u2",17,89,1,19,0
30,"u2",22,112,3,12,0
30,"u2",27,100,18,11,0
30,"u2",32,171,16,15,4
30,"u2",37,43,20,8,1
30,"u2",42,163,39,3,4
30,"u2",47,149,14,2,3
30,"u2",52,89,63,5,4
30,"u3",7,3,0,1,0
30,"u3",12,8,0,7,0
30,"u3",17,31,0,11,0
30,"u3",22,81,1,36,0
30,"u3",27,57,5,22,1
30,"u3",32,112,10,19,0
30,"u3",37,16,66,17,14
30,"u3",42,19,8,11,2
30,"u3",47,18,2,6,0
30,"u3",52,20,0,3,1
30,"u4",7,8,0,1,0
30,"u4",12,10,0,17,0
30,"u4",17,26,0,11,3
30,"u4",22,93,7,21,4
30,"u4",27,76,35,20,9
30,"u4",32,66,32,21,46
30,"u4",37,28,4,7,4
30,"u4",42,12,9,2,3
30,"u4",47,4,0,1,1
30,"u4",52,6,1,2,2
30,"u5",7,6,0,2,0
30,"u5",12,20,0,6,0
30,"u5",17,20,1,9,0
30,"u5",22,111,0,12,1
30,"u5",27,49,12,13,0
30,"u5",32,69,10,11,3
30,"u5",37,21,20,14,0
30,"u5",42,9,0,1,0
30,"u5",47,5,0,1,0
30,"u5",52,5,0,0,2
30,"u6",7,5,0,1,0
30,"u6",12,10,0,4,0
30,"u6",17,16,0,8,1
30,"u6",22,71,0,21,0
30,"u6",27,98,0,19,2
30,"u6",32,75,1,38,31
30,"u6",37,21,17,12,23
30,"u6",42,10,8,0,10
30,"u6",47,16,0,2,3
30,"u6",52,6,2,0,0
30,"u7",7,1,0,0,0
30,"u7",12,10,0,4,0
30,"u7",17,50,0,37,0
30,"u7",22,200,2,129,13
30,"u7",27,75,12,76,34
30,"u7",32,19,24,1,18
30,"u7",37,36,16,2,17
30,"u7",42,15,27,0,2
30,"u7",47,24,5,1,3
30,"u7",52,10,1,0,0
30,"u8",7,2,0,3,0
30,"u8",12,11,0,2,0
30,"u8",17,30,0,7,0
30,"u8",22,44,6,15,1
30,"u8",27,6,7,9,32
30,"u8",32,8,0,8,2
30,"u8",37,12,6,1,1
30,"u8",42,4,3,0,0
30,"u8",47,38,4,0,0
30,"u8",52,16,4,0,0
31,"u1",7,18,0,1,0
31,"u1",12,26,3,1,0
31,"u1",17,59,1,9,1
31,"u1",22,44,5,9,4
31,"u1",27,86,1,11,1
31,"u1",32,81,1,7,0
31,"u1",37,20,12,21,0
31,"u1",42,25,3,6,5
31,"u1",47,7,12,3,2
31,"u1",52,9,0,0,0
31,"u2",7,6,0,2,0
31,"u2",12,10,1,13,0
31,"u2",17,22,0,2,0
31,"u2",22,18,5,22,4
31,"u2",27,48,0,37,0
31,"u2",32,50,7,25,4
31,"u2",37,23,15,23,2
31,"u2",42,13,7,7,3
31,"u2",47,6,10,14,1
31,"u2",52,1,1,5,2
31,"u3",7,4,0,1,0
31,"u3",12,16,1,11,0
31,"u3",17,56,0,8,2
31,"u3",22,69,2,12,1
31,"u3",27,47,0,18,12
31,"u3",32,23,14,18,10
31,"u3",37,14,17,11,4
31,"u3",42,8,11,9,0
31,"u3",47,1,2,1,3
31,"u3",52,0,0,1,2
31,"u4",7,6,0,0,0
31,"u4",12,11,0,2,0
31,"u4",17,17,1,4,0
31,"u4",22,46,0,4,1
31,"u4",27,17,0,5,3
31,"u4",32,33,6,11,1
31,"u4",37,81,15,3,4
31,"u4",42,27,10,4,5
31,"u4",47,3,6,5,1
31,"u4",52,15,0,4,0
31,"u5",7,7,0,6,0
31,"u5",12,16,0,1,0
31,"u5",17,22,1,14,0
31,"u5",22,94,3,15,7
31,"u5",27,54,15,38,5
31,"u5",32,35,18,8,24
31,"u5",37,21,4,5,5
31,"u5",42,8,0,5,0
31,"u5",47,11,0,2,1
31,"u5",52,2,1,1,1
31,"u6",7,8,0,1,0
31,"u6",12,17,0,2,0
31,"u6",17,119,0,8,0
31,"u6",22,38,5,13,2
31,"u6",27,62,23,11,10
31,"u6",32,43,0,4,1
31,"u6",37,76,10,0,1
31,"u6",42,38,16,0,0
31,"u6",47,17,1,0,0
31,"u6",52,15,1,0,0
31,"u7",7,9,0,4,0
31,"u7",12,20,1,5,0
31,"u7",17,18,0,1,0
31,"u7",22,41,1,13,1
31,"u7",27,30,35,10,1
31,"u7",32,7,2,20,1
31,"u7",37,5,20,4,2
31,"u7",42,35,2,6,1
31,"u7",47,13,15,7,1
31,"u7",52,25,1,3,0
31,"u8",7,2,0,0,0
31,"u8",12,2,0,8,0
31,"u8",17,7,0,5,0
31,"u8",22,27,0,8,0
31,"u8",27,23,1,71,0
31,"u8",32,33,9,9,2
31,"u8",37,23,3,1,3
31,"u8",42,2,5,0,5
31,"u8",47,1,0,0,0
31,"u8",52,1,0,0,1
32,"u1",7,6,0,1,0
32,"u1",12,11,0,10,0
32,"u1",17,21,0,29,0
32,"u1",22,22,1,27,1
32,"u1",27,146,33,69,0
32,"u1",32,76,0,57,70
32,"u1",37,15,18,36,118
32,"u1",42,39,75,20,18
32,"u1",47,21,8,40,5
32,"u1",52,12,6,18,3
32,"u2",7,5,0,1,0
32,"u2",12,25,0,11,0
32,"u2",17,47,0,18,1
32,"u2",22,75,1,57,22
32,"u2",27,63,31,24,15
32,"u2",32,18,11,38,9
32,"u2",37,8,3,16,2
32,"u2",42,2,2,17,4
32,"u2",47,1,1,7,27
32,"u2",52,0,0,7,11
32,"u3",7,3,0,0,0
32,"u3",12,7,0,6,0
32,"u3",17,21,0,8,1
32,"u3",22,67,0,9,0
32,"u3",27,76,3,15,0
32,"u3",32,104,5,7,3
32,"u3",37,64,5,6,0
32,"u3",42,8,16,4,1
32,"u3",47,8,1,7,0
32,"u3",52,7,0,1,0
32,"u4",7,1,0,4,0
32,"u4",12,11,0,2,0
32,"u4",17,21,2,12,0
32,"u4",22,78,0,6,2
32,"u4",27,61,8,9,1
32,"u4",32,71,10,8,6
32,"u4",37,19,8,5,0
32,"u4",42,4,5,0,0
32,"u4",47,6,2,0,0
32,"u4",52,11,0,0,0
32,"u5",7,7,0,3,0
32,"u5",12,3,0,6,0
32,"u5",17,53,0,10,0
32,"u5",22,115,5,15,0
32,"u5",27,54,1,10,0
32,"u5",32,47,2,15,2
32,"u5",37,67,22,10,3
32,"u5",42,37,2,2,1
32,"u5",47,27,3,2,2
32,"u5",52,18,1,1,0
32,"u6",7,4,0,0,0
32,"u6",12,3,0,1,0
32,"u6",17,27,0,6,0
32,"u6",22,18,0,14,3
32,"u6",27,83,0,87,4
32,"u6",32,62,123,38,4
32,"u6",37,6,6,1,51
32,"u6",42,10,0,4,6
32,"u6",47,6,3,5,2
32,"u6",52,3,0,7,0
32,"u7",7,9,0,3,0
32,"u7",12,32,0,2,0
32,"u7",17,56,0,65,0
32,"u7",22,46,5,20,11
32,"u7",27,20,35,26,1
32,"u7",32,6,1,6,4
32,"u7",37,2,0,4,6
32,"u7",42,1,0,2,1
32,"u7",47,0,0,0,0
32,"u7",52,0,0,0,3
32,"u8",7,3,0,1,0
32,"u8",12,5,0,5,0
32,"u8",17,17,0,6,0
32,"u8",22,45,0,18,0
32,"u8",27,32,23,3,1
32,"u8",32,138,37,11,5
32,"u8",37,100,71,1,2
32,"u8",42,123,0,1,3
32,"u8",47,68,7,2,0
32,"u8",52,17,5,0,0
33,"u1",7,11,0,3,0
33,"u1",12,15,0,1,0
33,"u1",17,45,0,5,0
33,"u1",22,97,5,1,0
33,"u1",27,51,21,5,2
33,"u1",32,19,11,8,0
33,"u1",37,25,0,6,11
33,"u1",42,23,36,3,3
33,"u1",47,24,5,5,0
33,"u1",52,11,0,2,0
33,"u2",7,8,0,0,0
33,"u2",12,12,0,3,0
33,"u2",17,38,2,7,0
33,"u2",22,57,1,18,0
33,"u2",27,103,0,53,6
33,"u2",32,96,14,28,14
33,"u2",37,27,23,5,3
33,"u2",42,22,12,7,1
33,"u2",47,23,14,3,1
33,"u2",52,20,8,6,1
33,"u3",7,4,0,2,0
33,"u3",12,22,0,12,0
33,"u3",17,98,0,46,0
33,"u3",22,173,2,196,9
33,"u3",27,85,17,52,30
33,"u3",32,41,29,12,201
33,"u3",37,30,6,27,18
33,"u3",42,9,1,5,0
33,"u3",47,5,0,7,16
33,"u3",52,3,2,0,3
33,"u4",7,12,0,0,0
33,"u4",12,16,0,2,0
33,"u4",17,10,0,9,1
33,"u4",22,163,2,28,3
33,"u4",27,110,41,41,5
33,"u4",32,29,15,23,13
33,"u4",37,5,16,2,11
33,"u4",42,1,3,0,0
33,"u4",47,1,3,0,1
33,"u4",52,0,1,0,0
33,"u5",7,4,0,1,0
33,"u5",12,5,2,5,0
33,"u5",17,44,0,28,0
33,"u5",22,24,0,126,1
33,"u5",27,14,9,19,18
33,"u5",32,4,6,6,2
33,"u5",37,1,2,1,34
33,"u5",42,2,1,6,4
